time,buy_yuan_per_kwh,sell_yuan_per_kwh
10969200,0.662469,0.203661
10972800,0.678086,0.168233
10976400,0.725867,0.200779
10980000,0.789256,0.170223
10983600,0.760241,0.214641
10987200,0.685052,0.206041
10990800,0.704652,0.257797
10994400,0.669222,0.218235
10998000,0.622929,0.241652
11001600,0.593564,0.241050
11005200,0.572101,0.233507
11008800,0.236573,0.216573
11012400,0.120696,0.100696
11016000,0.156103,0.136103
11019600,0.177992,0.157992
11023200,0.338503,0.224616
11026800,0.708287,0.250222
11030400,0.699622,0.216654
11034000,1.197834,0.277158
11037600,1.199921,0.292950
11041200,1.224856,0.266622
11044800,1.202038,0.261610
11048400,1.102784,0.228102
11052000,0.783450,0.232905
11055600,0.752632,0.209520
11059200,0.674865,0.227154
11062800,0.737095,0.239976
11066400,0.801303,0.271828
11070000,0.723503,0.234486
11073600,0.731784,0.226443
11077200,0.633435,0.184511
11080800,0.590713,0.198931
11084400,0.669650,0.194379
11088000,0.625088,0.187878
11091600,0.609616,0.222809
11095200,0.294162,0.235136
11098800,0.171818,0.151818
11102400,0.197216,0.177216
11106000,0.229267,0.209267
11109600,0.321749,0.293803
11113200,0.651891,0.293074
11116800,0.662886,0.287160
11120400,1.258152,0.304509
11124000,1.312769,0.269129
11127600,1.218248,0.249778
11131200,1.106465,0.273896
11134800,1.051967,0.310402
11138400,0.755941,0.277879
11142000,0.704001,0.265531
11145600,0.743896,0.262633
11149200,0.726353,0.285143
11152800,0.821884,0.286190
11156400,0.818730,0.287916
11160000,0.749480,0.291791
11163600,0.712795,0.274883
11167200,0.725925,0.256703
11170800,0.756179,0.212166
11174400,0.767986,0.251033
11178000,0.752534,0.260737
11181600,0.409885,0.262212
11185200,0.269639,0.239416
11188800,0.217400,0.197400
11192400,0.224931,0.204931
11196000,0.323945,0.235941
11199600,0.698661,0.187635
11203200,0.749706,0.193255
11206800,1.275718,0.163168
11210400,1.265428,0.242677
11214000,1.313409,0.291931
11217600,1.132594,0.311674
11221200,1.132212,0.320721
11224800,0.704544,0.291793
11228400,0.673300,0.326498
11232000,0.655417,0.262787
11235600,0.692501,0.283597
11239200,0.704167,0.281064
11242800,0.702488,0.282117
11246400,0.731864,0.298643
11250000,0.761427,0.289021
11253600,0.769394,0.308073
11257200,0.782041,0.295869
11260800,0.756868,0.309454
11264400,0.778454,0.312713
11268000,0.419311,0.299420
11271600,0.266723,0.246723
11275200,0.276835,0.256835
11278800,0.264448,0.244448
11282400,0.336954,0.273390
11286000,0.664995,0.304745
11289600,0.741368,0.333995
11293200,1.278673,0.279453
11296800,1.285794,0.165829
11300400,1.382653,0.205320
11304000,1.207490,0.248690
11307600,1.341014,0.208669
11311200,0.935734,0.215363
11314800,0.894638,0.224694
11318400,0.867167,0.273633
11322000,0.856015,0.280109
11325600,0.868919,0.251429
11329200,0.853640,0.306380
11332800,0.889701,0.262871
11336400,0.838062,0.206412
11340000,0.843272,0.215889
11343600,0.789923,0.199235
11347200,0.806476,0.232335
11350800,0.788542,0.224845
11354400,0.412156,0.243995
11358000,0.303416,0.265473
11361600,0.346721,0.270108
11365200,0.309102,0.252456
11368800,0.382034,0.276062
11372400,0.675426,0.272416
11376000,0.657063,0.231538
11379600,1.217067,0.222227
11383200,1.263697,0.208428
11386800,1.277944,0.157325
11390400,1.088636,0.216049
11394000,1.101833,0.236053
11397600,0.728851,0.270343
11401200,0.692789,0.268464
11404800,0.707911,0.293459
11408400,0.666037,0.273237
11412000,0.744166,0.272779
11415600,0.757747,0.249920
11419200,0.775530,0.210020
11422800,0.772875,0.218429
11426400,0.809439,0.228060
11430000,0.699216,0.175534
11433600,0.728069,0.190869
11437200,0.707888,0.153747
11440800,0.364090,0.155889
11444400,0.268054,0.160796
11448000,0.226803,0.163256
11451600,0.175451,0.155451
11455200,0.265190,0.177821
11458800,0.640175,0.190040
11462400,0.660424,0.200694
11466000,1.071566,0.221210
11469600,0.993298,0.222513
11473200,0.993943,0.208245
11476800,0.838377,0.190896
11480400,0.791298,0.206096
11484000,0.438074,0.223540
11487600,0.447806,0.266694
11491200,0.477180,0.236820
11494800,0.481181,0.252094
11498400,0.538361,0.261277
11502000,0.583767,0.270978
11505600,0.522384,0.236610
11509200,0.537836,0.231236
11512800,0.578773,0.227416
11516400,0.559519,0.208643
11520000,0.534947,0.165090
11523600,0.591958,0.175329
11527200,0.233035,0.186376
11530800,0.180569,0.160569
11534400,0.194792,0.174792
11538000,0.211363,0.191363
11541600,0.360083,0.239511
11545200,0.738967,0.271484
11548800,0.750440,0.221806
11552400,1.228598,0.224540
11556000,1.220999,0.217126
11559600,1.233181,0.199239
11563200,1.136341,0.221750
11566800,1.057756,0.237169
11570400,0.775163,0.268168
11574000,0.803981,0.300291
11577600,0.700558,0.279006
11581200,0.731597,0.282887
11584800,0.818284,0.279925
11588400,0.864954,0.289274
11592000,0.882983,0.244896
11595600,0.838386,0.240415
11599200,0.716258,0.203917
11602800,0.659643,0.288913
11606400,0.678595,0.297617
11610000,0.670336,0.310840
11613600,0.308158,0.285500
11617200,0.214809,0.194809
11620800,0.208274,0.188274
11624400,0.200938,0.180938
11628000,0.303818,0.283818
11631600,0.726123,0.248204
11635200,0.681004,0.237082
11638800,1.265336,0.214427
11642400,1.233442,0.229135
11646000,1.276437,0.257531
11649600,1.165811,0.256278
11653200,1.214986,0.294505
11656800,0.878242,0.316670
11660400,0.791684,0.289550
11664000,0.811395,0.263807
11667600,0.746820,0.224572
11671200,0.732506,0.205158
11674800,0.761389,0.269679
11678400,0.792126,0.319211
11682000,0.818031,0.336731
11685600,0.790687,0.327834
11689200,0.742508,0.343499
11692800,0.747755,0.288102
11696400,0.723821,0.251912
11700000,0.407414,0.276108
11703600,0.311855,0.274446
11707200,0.245620,0.225620
11710800,0.247073,0.201005
11714400,0.304875,0.193776
11718000,0.657100,0.191693
11721600,0.619919,0.195887
11725200,1.273417,0.218190
11728800,1.188541,0.265298
11732400,1.135456,0.231598
11736000,1.006970,0.224461
11739600,0.968360,0.218645
11743200,0.615016,0.194075
11746800,0.659929,0.217936
11750400,0.664979,0.222475
11754000,0.682249,0.212601
11757600,0.571340,0.230557
11761200,0.588327,0.214774
11764800,0.591960,0.222525
11768400,0.579755,0.221940
11772000,0.644451,0.246764
11775600,0.641637,0.270353
11779200,0.661588,0.291728
11782800,0.641110,0.291201
11786400,0.249762,0.229762
11790000,0.147649,0.127649
11793600,0.165721,0.145721
11797200,0.140729,0.120729
11800800,0.220053,0.200053
11804400,0.578778,0.253295
11808000,0.642350,0.209863
11811600,1.230792,0.251423
11815200,1.170222,0.194514
11818800,1.254593,0.148099
11822400,1.049006,0.173618
11826000,1.094504,0.192224
11829600,0.699103,0.180365
11833200,0.732753,0.180246
11836800,0.660636,0.153748
11840400,0.640870,0.202045
11844000,0.623300,0.225414
11847600,0.643245,0.218954
11851200,0.601490,0.189995
11854800,0.642985,0.193266
11858400,0.618581,0.165281
11862000,0.641225,0.141612
11865600,0.654773,0.152594
11869200,0.682112,0.177749
11872800,0.316650,0.175005
11876400,0.191392,0.171392
11880000,0.221651,0.201651
11883600,0.258036,0.198604
11887200,0.351732,0.186843
11890800,0.746717,0.241646
11894400,0.856726,0.199513
11898000,1.374382,0.184289
11901600,1.387516,0.137048
11905200,1.404648,0.163870
11908800,1.137314,0.194464
11912400,1.109792,0.264922
11916000,0.741253,0.289977
11919600,0.752374,0.297040
11923200,0.704426,0.255431
11926800,0.732766,0.276354
11930400,0.790590,0.271911
11934000,0.827786,0.295483
11937600,0.795682,0.262598
11941200,0.774195,0.250615
11944800,0.826299,0.266608
11948400,0.843780,0.314059
11952000,0.754982,0.326308
11955600,0.705398,0.263435
11959200,0.346604,0.258402
11962800,0.242751,0.222751
11966400,0.280060,0.260060
11970000,0.285711,0.254996
11973600,0.407323,0.265890
11977200,0.728129,0.244307
11980800,0.720529,0.295194
11984400,1.190680,0.332729
11988000,1.196946,0.307032
11991600,1.209628,0.291715
11995200,0.960168,0.262806
11998800,0.918165,0.173065
12002400,0.586127,0.171733
12006000,0.617684,0.218988
12009600,0.631843,0.188514
12013200,0.637366,0.190775
12016800,0.583130,0.158982
12020400,0.545047,0.167042
12024000,0.530458,0.159173
12027600,0.585077,0.145633
12031200,0.664481,0.161017
12034800,0.716254,0.199659
12038400,0.650176,0.190494
12042000,0.641142,0.195475
12045600,0.320125,0.214719
12049200,0.236030,0.216030
12052800,0.236467,0.193654
12056400,0.215771,0.195771
12060000,0.308417,0.217560
12063600,0.671135,0.204181
12067200,0.732624,0.224797
12070800,1.170051,0.293604
12074400,1.162622,0.240651
12078000,0.978946,0.273322
12081600,0.856604,0.274893
12085200,0.849712,0.282560
12088800,0.483106,0.239548
12092400,0.540351,0.242477
12096000,0.593308,0.272923
12099600,0.494510,0.229669
12103200,0.559136,0.243916
12106800,0.565804,0.269283
12110400,0.612151,0.304282
12114000,0.574308,0.287329
12117600,0.604729,0.304045
12121200,0.602031,0.298945
12124800,0.649751,0.308976
12128400,0.642319,0.263056
12132000,0.294191,0.242101
12135600,0.191342,0.171342
12139200,0.182177,0.162177
12142800,0.154817,0.134817
12146400,0.244227,0.178374
12150000,0.588234,0.199436
12153600,0.617536,0.144937
12157200,1.107717,0.077506
12160800,1.052989,0.122593
12164400,1.033111,0.140119
12168000,0.916655,0.130653
12171600,0.951839,0.116513
12175200,0.683172,0.125872
12178800,0.688252,0.169651
12182400,0.677154,0.154463
12186000,0.680769,0.183727
12189600,0.672853,0.166261
12193200,0.678953,0.208388
12196800,0.629529,0.230779
12200400,0.631783,0.259542
12204000,0.608342,0.284702
12207600,0.541018,0.284642
12211200,0.557681,0.286269
12214800,0.509792,0.257756
12218400,0.197917,0.177917
12222000,0.140146,0.120146
12225600,0.166138,0.146138
12229200,0.173112,0.153112
12232800,0.230468,0.210468
12236400,0.591055,0.317474
12240000,0.641507,0.307553
12243600,1.206167,0.305737
12247200,1.153665,0.335006
12250800,1.247488,0.316587
12254400,1.021683,0.382490
12258000,0.966541,0.340343
12261600,0.675886,0.331646
12265200,0.720742,0.289797
12268800,0.693181,0.263609
12272400,0.664034,0.232059
12276000,0.560188,0.230205
12279600,0.519272,0.272964
12283200,0.554044,0.265004
12286800,0.540871,0.265178
12290400,0.545741,0.272968
12294000,0.572952,0.300098
12297600,0.615340,0.314616
12301200,0.653792,0.251163
12304800,0.296465,0.253569
12308400,0.239671,0.219671
12312000,0.241300,0.221300
12315600,0.226209,0.206209
12319200,0.330270,0.198767
12322800,0.623029,0.174974
12326400,0.763100,0.160257
12330000,1.282100,0.153000
12333600,1.291350,0.238554
12337200,1.291115,0.229182
12340800,1.239160,0.268606
12344400,1.231855,0.236942
12348000,0.793299,0.253725
12351600,0.815448,0.271570
12355200,0.767309,0.273225
12358800,0.748183,0.230426
12362400,0.668760,0.222907
12366000,0.667371,0.192785
12369600,0.621994,0.178476
12373200,0.656639,0.210854
12376800,0.661785,0.237033
12380400,0.711304,0.217375
12384000,0.804064,0.283266
12387600,0.771614,0.258801
12391200,0.431377,0.274599
12394800,0.328170,0.296876
12398400,0.326268,0.278843
12402000,0.293534,0.268464
12405600,0.351114,0.236829
12409200,0.730785,0.223549
12412800,0.689521,0.237763
12416400,1.205585,0.303864
12420000,1.074456,0.208737
12423600,1.161826,0.228043
12427200,1.104311,0.242952
12430800,1.124558,0.259858
12434400,0.808330,0.254774
12438000,0.759923,0.286104
12441600,0.773485,0.284322
12445200,0.696488,0.251718
12448800,0.680137,0.268142
12452400,0.716219,0.285566
12456000,0.691399,0.241730
12459600,0.618415,0.207642
12463200,0.593783,0.251663
12466800,0.561714,0.264085
12470400,0.620054,0.293635
12474000,0.685336,0.247442
12477600,0.344856,0.198905
12481200,0.200640,0.180640
12484800,0.218297,0.185346
12488400,0.246290,0.208375
12492000,0.322448,0.245219
12495600,0.679648,0.244860
12499200,0.751681,0.291861
12502800,1.285860,0.263085
12506400,1.180680,0.271033
12510000,1.237221,0.196716
12513600,0.983416,0.301479
12517200,0.961392,0.273970
12520800,0.680735,0.280268
12524400,0.665134,0.253206
12528000,0.598707,0.248229
12531600,0.660180,0.247734
12535200,0.701394,0.242509
12538800,0.718347,0.222220
12542400,0.772331,0.261519
12546000,0.821817,0.283000
12549600,0.849643,0.320507
12553200,0.831918,0.323908
12556800,0.812034,0.272257
12560400,0.752150,0.243396
12564000,0.368859,0.268257
12567600,0.256447,0.236447
12571200,0.249119,0.229119
12574800,0.240562,0.220562
12578400,0.376390,0.250547
12582000,0.717680,0.278150
12585600,0.746551,0.276874
12589200,1.291695,0.304008
12592800,1.265104,0.369030
12596400,1.303298,0.401486
12600000,1.133390,0.375976
12603600,1.177889,0.361341
12607200,0.846014,0.380611
12610800,0.758957,0.343764
12614400,0.765198,0.330468
12618000,0.806195,0.306202
12621600,0.797431,0.308116
12625200,0.788461,0.257676
12628800,0.787068,0.253507
12632400,0.741680,0.267184
12636000,0.726501,0.252380
12639600,0.644403,0.233106
12643200,0.621628,0.259296
12646800,0.657812,0.228566
12650400,0.337359,0.229941
12654000,0.239947,0.219947
12657600,0.269176,0.249176
12661200,0.246002,0.226002
12664800,0.341963,0.266949
12668400,0.732808,0.258177
12672000,0.673707,0.241594
12675600,1.177246,0.196106
12679200,1.156435,0.207346
12682800,1.059289,0.154309
12686400,0.903087,0.265324
12690000,0.991028,0.277210
12693600,0.636222,0.265826
12697200,0.597977,0.280346
12700800,0.528506,0.231498
12704400,0.550900,0.228426
12708000,0.644076,0.227375
12711600,0.640647,0.244568
12715200,0.708989,0.247764
12718800,0.737868,0.247047
12722400,0.770071,0.246585
12726000,0.716437,0.289359
12729600,0.734942,0.258077
12733200,0.701738,0.239259
12736800,0.353488,0.224886
12740400,0.239874,0.219874
12744000,0.259092,0.239092
12747600,0.238002,0.218002
12751200,0.327842,0.233658
12754800,0.703711,0.291263
12758400,0.706068,0.292812
12762000,1.158422,0.283452
12765600,1.250949,0.201556
12769200,1.313142,0.232509
12772800,1.117879,0.241770
12776400,1.166788,0.252405
12780000,0.787334,0.259253
12783600,0.698123,0.231686
12787200,0.740762,0.271355
12790800,0.675733,0.313982
12794400,0.727482,0.358775
12798000,0.691112,0.342713
12801600,0.669183,0.262473
12805200,0.691780,0.268379
12808800,0.740633,0.274647
12812400,0.694336,0.275497
12816000,0.719436,0.245153
12819600,0.745100,0.302733
12823200,0.363719,0.287688
12826800,0.282368,0.262368
12830400,0.282894,0.262894
12834000,0.278984,0.258984
12837600,0.370079,0.234746
12841200,0.679223,0.236294
12844800,0.714354,0.256054
12848400,1.279318,0.261274
12852000,1.305935,0.262273
12855600,1.351808,0.223131
12859200,1.167690,0.194637
12862800,1.163927,0.240355
12866400,0.743626,0.207120
12870000,0.683729,0.256349
12873600,0.682860,0.271243
12877200,0.665907,0.231921
12880800,0.677052,0.237950
12884400,0.645847,0.267326
12888000,0.691555,0.280971
12891600,0.751546,0.289966
12895200,0.722350,0.283914
12898800,0.735063,0.273619
12902400,0.753348,0.275592
12906000,0.839103,0.333899
12909600,0.416368,0.294180
12913200,0.286613,0.266613
12916800,0.268686,0.248686
12920400,0.226394,0.206394
12924000,0.323940,0.292285
12927600,0.738612,0.289569
12931200,0.779243,0.252487
12934800,1.288378,0.183673
12938400,1.261656,0.241745
12942000,1.451587,0.185378
12945600,1.214298,0.111762
12949200,1.167033,0.141329
12952800,0.725935,0.173618
12956400,0.754120,0.151768
12960000,0.794442,0.231726
12963600,0.860438,0.223550
12967200,0.784176,0.238029
12970800,0.809487,0.222632
12974400,0.790684,0.212768
12978000,0.820265,0.240689
12981600,0.738976,0.242553
12985200,0.772182,0.231943
12988800,0.797456,0.228499
12992400,0.766588,0.200084
12996000,0.396303,0.217215
12999600,0.278480,0.236134
13003200,0.284706,0.264624
13006800,0.285952,0.265952
13010400,0.303024,0.261257
13014000,0.702070,0.254804
13017600,0.754723,0.249249
13021200,1.193500,0.233979
13024800,1.211295,0.198134
13028400,1.179165,0.195627
13032000,1.066442,0.236564
13035600,1.009492,0.174337
13039200,0.612348,0.198604
13042800,0.666688,0.211716
13046400,0.684343,0.221050
13050000,0.761839,0.216908
13053600,0.773546,0.215958
13057200,0.749969,0.260289
13060800,0.807809,0.243838
13064400,0.827343,0.273339
13068000,0.811932,0.229949
13071600,0.449770,0.207900
13075200,0.433992,0.249020
13078800,0.406000,0.220156
13082400,0.414254,0.260670
13086000,0.370276,0.272874
13089600,0.677885,0.258355
13093200,0.714885,0.232660
13096800,0.698239,0.218156
13100400,0.636920,0.245738
13104000,0.930152,0.280661
13107600,1.191432,0.243991
13111200,1.209476,0.200672
13114800,1.185063,0.191699
13118400,1.150995,0.192903
13122000,1.021626,0.169911
13125600,0.973133,0.160345
13129200,0.620446,0.167460
13132800,0.704994,0.198261
13136400,0.694662,0.179736
13140000,0.724816,0.168272
13143600,0.753180,0.199321
13147200,0.797392,0.210307
13150800,0.802264,0.183426
13154400,0.826109,0.201971
13158000,0.460536,0.219238
13161600,0.436719,0.234257
13165200,0.479141,0.246837
13168800,0.417303,0.218269
13172400,0.383229,0.213358
13176000,0.734633,0.248590
13179600,0.750680,0.272725
13183200,0.708340,0.248915
13186800,0.739457,0.265580
13190400,1.050331,0.211966
13194000,1.108219,0.270728
13197600,1.114558,0.268881
13201200,1.034675,0.291592
13204800,0.948308,0.300902
13208400,0.980381,0.282453
13212000,0.890302,0.318828
13215600,0.566591,0.287608
13219200,0.603850,0.228642
13222800,0.562382,0.235724
13226400,0.507307,0.222214
13230000,0.619424,0.226283
13233600,0.598857,0.261222
13237200,0.610263,0.263392
13240800,0.577834,0.228720
13244400,0.219759,0.193117
13248000,0.238346,0.210811
13251600,0.284644,0.240856
13255200,0.291275,0.250888
13258800,0.299362,0.279362
13262400,0.593018,0.281224
13266000,0.640882,0.301980
13269600,0.598396,0.313089
13273200,0.608605,0.303046
13276800,1.098007,0.250816
13280400,1.316740,0.259218
13284000,1.360037,0.284680
13287600,1.313907,0.241863
13291200,1.154594,0.300878
13294800,1.086699,0.323096
13298400,1.016821,0.253078
13302000,0.627543,0.252141
13305600,0.632336,0.273049
13309200,0.620171,0.267576
13312800,0.600843,0.317180
13316400,0.573115,0.325393
13320000,0.595861,0.320485
13323600,0.566620,0.300947
13327200,0.537651,0.294968
13330800,0.168889,0.148889
13334400,0.232993,0.212993
13338000,0.244287,0.224287
13341600,0.240821,0.211939
13345200,0.292529,0.229247
13348800,0.659151,0.259090
13352400,0.635746,0.260344
13356000,0.644599,0.207137
13359600,0.691667,0.204442
13363200,1.047090,0.212230
13366800,1.214432,0.249937
13370400,1.139319,0.266347
13374000,1.107887,0.252285
13377600,1.186025,0.237606
13381200,1.248196,0.247492
13384800,1.127843,0.251887
13388400,0.763441,0.212240
13392000,0.701483,0.242224
13395600,0.698922,0.215130
13399200,0.747134,0.227139
13402800,0.758687,0.205954
13406400,0.722165,0.143780
13410000,0.744533,0.121707
13413600,0.763068,0.128465
13417200,0.438324,0.192775
13420800,0.414167,0.212214
13424400,0.423730,0.233786
13428000,0.376406,0.213686
13431600,0.379796,0.204949
13435200,0.827289,0.223126
13438800,0.764777,0.190864
13442400,0.730104,0.195667
13446000,0.704989,0.230435
13449600,1.018020,0.184835
13453200,1.277142,0.205059
13456800,1.222062,0.255604
13460400,1.192193,0.295990
13464000,1.084958,0.286240
13467600,1.035853,0.298387
13471200,0.826829,0.307491
