time,band,buy_da,sell_da,buy_realized,sell_realized,eps_buy,eps_sell
4971600,D,0.183310,0.187500,0.154780,0.134780,-0.028530,-0.047935
4975200,V,0.283590,0.187500,0.215260,0.107695,-0.068330,-0.079805
4978800,F,0.634570,0.187500,0.540254,0.080525,-0.094316,-0.106975
4982400,S,1.135970,0.187500,0.913857,0.044609,-0.222113,-0.142891
4986000,S,1.135970,0.187500,0.915955,0.035910,-0.220015,-0.151590
4989600,S,1.135970,0.187500,1.057969,0.068680,-0.078001,-0.118820
4993200,P,0.985550,0.187500,0.838696,0.098220,-0.146854,-0.089280
4996800,P,0.985550,0.187500,0.898078,0.150055,-0.087472,-0.037445
5000400,F,0.634570,0.187500,0.486538,0.135037,-0.148032,-0.052463
5004000,F,0.634570,0.187500,0.466898,0.144314,-0.167672,-0.043186
5007600,F,0.634570,0.187500,0.529018,0.129934,-0.105552,-0.057566
5011200,F,0.634570,0.187500,0.501963,0.112753,-0.132607,-0.074747
5014800,F,0.634570,0.187500,0.547741,0.127307,-0.086829,-0.060193
5018400,V,0.283590,0.187500,0.144715,0.124715,-0.138875,-0.055589
5022000,V,0.283590,0.187500,0.181729,0.095732,-0.101861,-0.091768
5025600,V,0.283590,0.187500,0.177361,0.069907,-0.106229,-0.117593
5029200,V,0.283590,0.187500,0.180615,0.068324,-0.102975,-0.119176
5032800,F,0.634570,0.187500,0.576641,0.088986,-0.057929,-0.098514
5036400,P,0.985550,0.187500,0.854816,0.087289,-0.130734,-0.100211
5040000,P,0.985550,0.187500,0.957159,0.102868,-0.028391,-0.084632
5043600,F,0.634570,0.187500,0.604944,0.147635,-0.029626,-0.039865
5047200,V,0.283590,0.187500,0.258560,0.154091,-0.025030,-0.033409
5050800,D,0.183310,0.187500,0.132363,0.112363,-0.050947,-0.045652
5054400,D,0.183310,0.187500,0.120292,0.100292,-0.063018,-0.057989
5058000,D,0.183310,0.187500,0.142949,0.122949,-0.040361,-0.044126
5061600,V,0.283590,0.187500,0.247705,0.129656,-0.035885,-0.057844
5065200,F,0.634570,0.187500,0.630439,0.135268,-0.004131,-0.052232
5068800,S,1.135970,0.187500,1.106296,0.125402,-0.029674,-0.062098
5072400,S,1.135970,0.187500,1.167216,0.169218,0.031246,-0.018282
5076000,S,1.135970,0.187500,1.098124,0.119844,-0.037846,-0.067656
5079600,P,0.985550,0.187500,1.063592,0.094067,0.078042,-0.093433
5083200,P,0.985550,0.187500,0.983762,0.122886,-0.001788,-0.064614
5086800,F,0.634570,0.187500,0.673186,0.148924,0.038616,-0.038576
5090400,F,0.634570,0.187500,0.719400,0.145180,0.084830,-0.042320
5094000,F,0.634570,0.187500,0.633863,0.159015,-0.000707,-0.028485
5097600,F,0.634570,0.187500,0.731592,0.166568,0.097022,-0.020932
5101200,F,0.634570,0.187500,0.762190,0.180148,0.127620,-0.007352
5104800,F,0.634570,0.187500,0.755791,0.144025,0.121221,-0.043475
5108400,F,0.634570,0.187500,0.723419,0.133089,0.088849,-0.054411
5112000,F,0.634570,0.187500,0.678013,0.075528,0.043443,-0.111972
5115600,F,0.634570,0.187500,0.628701,0.088511,-0.005869,-0.098989
5119200,F,0.634570,0.187500,0.619268,0.107946,-0.015302,-0.079554
5122800,F,0.634570,0.187500,0.667557,0.090564,0.032987,-0.096936
5126400,F,0.634570,0.187500,0.661626,0.081268,0.027056,-0.106232
5130000,F,0.634570,0.187500,0.632284,0.104472,-0.002286,-0.083028
5133600,V,0.283590,0.187500,0.290371,0.097672,0.006781,-0.089828
5137200,D,0.183310,0.187500,0.192478,0.108928,0.009168,-0.078572
5140800,D,0.183310,0.187500,0.222187,0.141640,0.038877,-0.045860
5144400,D,0.183310,0.187500,0.212225,0.131688,0.028915,-0.055812
5148000,V,0.283590,0.187500,0.269467,0.099499,-0.014123,-0.088001
5151600,F,0.634570,0.187500,0.587972,0.089390,-0.046598,-0.098110
5155200,F,0.634570,0.187500,0.576431,0.176207,-0.058139,-0.011293
5158800,S,1.135970,0.187500,0.958898,0.163931,-0.177072,-0.023569
5162400,S,1.135970,0.187500,0.993707,0.182257,-0.142263,-0.005243
5166000,S,1.135970,0.187500,0.970182,0.191794,-0.165788,0.004294
5169600,P,0.985550,0.187500,0.792158,0.094801,-0.193392,-0.092699
5173200,P,0.985550,0.187500,0.663267,0.060754,-0.322283,-0.126746
5176800,F,0.634570,0.187500,0.308229,0.082497,-0.326341,-0.105003
5180400,F,0.634570,0.187500,0.410397,0.116412,-0.224173,-0.071088
5184000,F,0.634570,0.187500,0.416873,0.129245,-0.217697,-0.058255
5187600,F,0.634570,0.187500,0.464282,0.111467,-0.170288,-0.076033
5191200,F,0.634570,0.187500,0.398196,0.083280,-0.236374,-0.104220
5194800,F,0.634570,0.187500,0.498653,0.122254,-0.135917,-0.065246
5198400,F,0.634570,0.187500,0.480476,0.113626,-0.154094,-0.073874
5202000,F,0.634570,0.187500,0.508480,0.083101,-0.126090,-0.104399
5205600,F,0.634570,0.187500,0.613999,0.071614,-0.020571,-0.115886
5209200,F,0.634570,0.187500,0.637823,0.060999,0.003253,-0.126501
5212800,F,0.634570,0.187500,0.640242,0.127724,0.005672,-0.059776
5216400,F,0.634570,0.187500,0.611641,0.134966,-0.022929,-0.052534
5220000,V,0.283590,0.187500,0.254189,0.140695,-0.029401,-0.046805
5223600,D,0.183310,0.187500,0.152923,0.120803,-0.030387,-0.066697
5227200,D,0.183310,0.187500,0.156631,0.136631,-0.026679,-0.040232
5230800,D,0.183310,0.187500,0.140067,0.120067,-0.043243,-0.036385
5234400,V,0.283590,0.187500,0.271547,0.126419,-0.012043,-0.061081
5238000,F,0.634570,0.187500,0.638161,0.166483,0.003591,-0.021017
5241600,F,0.634570,0.187500,0.717818,0.169009,0.083248,-0.018491
5245200,S,1.135970,0.187500,1.179410,0.107383,0.043440,-0.080117
5248800,S,1.135970,0.187500,1.312005,0.164445,0.176035,-0.023055
5252400,S,1.135970,0.187500,1.290947,0.100121,0.154977,-0.087379
5256000,P,0.985550,0.187500,1.149292,0.134583,0.163742,-0.052917
5259600,P,0.985550,0.187500,1.065905,0.132651,0.080355,-0.054849
5263200,F,0.634570,0.187500,0.679996,0.140597,0.045426,-0.046903
5266800,F,0.634570,0.187500,0.682552,0.142161,0.047982,-0.045339
5270400,F,0.634570,0.187500,0.705107,0.074685,0.070537,-0.112815
5274000,F,0.634570,0.187500,0.674581,0.077161,0.040011,-0.110339
5277600,F,0.634570,0.187500,0.624070,0.109149,-0.010500,-0.078351
5281200,F,0.634570,0.187500,0.560715,0.114159,-0.073855,-0.073341
5284800,F,0.634570,0.187500,0.493938,0.132604,-0.140632,-0.054896
5288400,F,0.634570,0.187500,0.419238,0.115520,-0.215332,-0.071980
5292000,F,0.634570,0.187500,0.432331,0.095188,-0.202239,-0.092312
5295600,F,0.634570,0.187500,0.500896,0.133607,-0.133674,-0.053893
5299200,F,0.634570,0.187500,0.485943,0.122958,-0.148627,-0.064542
5302800,F,0.634570,0.187500,0.403717,0.122666,-0.230853,-0.064834
5306400,V,0.283590,0.187500,0.066964,0.046964,-0.216626,-0.085800
5310000,D,0.183310,0.187500,0.050000,0.030000,-0.207363,-0.095051
5313600,D,0.183310,0.187500,0.050000,0.030000,-0.154932,-0.102430
5317200,D,0.183310,0.187500,0.050000,0.030000,-0.152639,-0.099548
5320800,V,0.283590,0.187500,0.114357,0.078557,-0.169233,-0.108943
5324400,F,0.634570,0.187500,0.570664,0.143378,-0.063906,-0.044122
5328000,F,0.634570,0.187500,0.580054,0.181719,-0.054516,-0.005781
5331600,S,1.135970,0.187500,1.114301,0.081629,-0.021669,-0.105871
5335200,S,1.135970,0.187500,1.128890,0.107140,-0.007080,-0.080360
5338800,S,1.135970,0.187500,1.119597,0.069503,-0.016373,-0.117997
5342400,P,0.985550,0.187500,1.025032,0.118215,0.039482,-0.069285
5346000,P,0.985550,0.187500,0.978710,0.151004,-0.006840,-0.036496
5349600,F,0.634570,0.187500,0.683031,0.187629,0.048461,0.000129
5353200,F,0.634570,0.187500,0.588114,0.169139,-0.046456,-0.018361
5356800,F,0.634570,0.187500,0.609802,0.171322,-0.024768,-0.016178
5360400,F,0.634570,0.187500,0.627256,0.182837,-0.007314,-0.004663
5364000,F,0.634570,0.187500,0.617535,0.195839,-0.017035,0.008339
5367600,F,0.634570,0.187500,0.615465,0.226172,-0.019105,0.038672
5371200,F,0.634570,0.187500,0.607015,0.209955,-0.027555,0.022455
5374800,F,0.634570,0.187500,0.534288,0.179653,-0.100282,-0.007847
5378400,F,0.634570,0.187500,0.543760,0.174649,-0.090810,-0.012851
5382000,F,0.634570,0.187500,0.516831,0.188461,-0.117739,0.000961
5385600,F,0.634570,0.187500,0.562911,0.194391,-0.071659,0.006891
5389200,F,0.634570,0.187500,0.510575,0.173767,-0.123995,-0.013733
5392800,V,0.283590,0.187500,0.192295,0.157578,-0.091295,-0.029922
5396400,D,0.183310,0.187500,0.072373,0.052373,-0.110937,-0.051303
5400000,D,0.183310,0.187500,0.051526,0.031526,-0.131784,-0.067425
5403600,D,0.183310,0.187500,0.072688,0.052688,-0.110622,-0.046993
5407200,V,0.283590,0.187500,0.192524,0.132878,-0.091066,-0.054622
5410800,F,0.634570,0.187500,0.564846,0.147193,-0.069724,-0.040307
5414400,F,0.634570,0.187500,0.543863,0.122866,-0.090707,-0.064634
5418000,S,1.135970,0.187500,1.112014,0.192217,-0.023956,0.004717
5421600,S,1.135970,0.187500,0.959419,0.150626,-0.176551,-0.036874
5425200,S,1.135970,0.187500,0.951788,0.130932,-0.184182,-0.056568
5428800,P,0.985550,0.187500,0.955323,0.109960,-0.030227,-0.077540
5432400,P,0.985550,0.187500,0.932906,0.063409,-0.052644,-0.124091
5436000,F,0.634570,0.187500,0.564131,0.077884,-0.070439,-0.109616
5439600,F,0.634570,0.187500,0.572738,0.114482,-0.061832,-0.073018
5443200,F,0.634570,0.187500,0.639327,0.148564,0.004757,-0.038936
5446800,F,0.634570,0.187500,0.545002,0.139245,-0.089568,-0.048255
5450400,F,0.634570,0.187500,0.457507,0.111571,-0.177063,-0.075929
5454000,F,0.634570,0.187500,0.507317,0.137479,-0.127253,-0.050021
5457600,F,0.634570,0.187500,0.484433,0.115463,-0.150137,-0.072037
5461200,F,0.634570,0.187500,0.571562,0.153576,-0.063008,-0.033924
5464800,F,0.634570,0.187500,0.585997,0.187523,-0.048573,0.000023
5468400,F,0.634570,0.187500,0.521311,0.196315,-0.113259,0.008815
5472000,F,0.634570,0.187500,0.485117,0.181404,-0.149453,-0.006096
5475600,F,0.634570,0.187500,0.416291,0.183003,-0.218279,-0.004497
5479200,V,0.283590,0.187500,0.062308,0.042308,-0.221282,-0.069261
5482800,D,0.183310,0.187500,0.050000,0.030000,-0.221560,-0.103366
5486400,D,0.183310,0.187500,0.050000,0.030000,-0.229918,-0.128080
5490000,D,0.183310,0.187500,0.050000,0.030000,-0.189570,-0.104478
5493600,V,0.283590,0.187500,0.130816,0.057756,-0.152774,-0.129744
5497200,F,0.634570,0.187500,0.522587,0.105559,-0.111983,-0.081941
5500800,F,0.634570,0.187500,0.443754,0.087382,-0.190816,-0.100118
5504400,S,1.135970,0.187500,1.028297,0.145279,-0.107673,-0.042221
5508000,S,1.135970,0.187500,1.090850,0.196222,-0.045120,0.008722
5511600,S,1.135970,0.187500,1.130948,0.258727,-0.005022,0.071227
5515200,P,0.985550,0.187500,1.055789,0.275294,0.070239,0.087794
5518800,P,0.985550,0.187500,0.963496,0.278587,-0.022054,0.091087
5522400,F,0.634570,0.187500,0.673294,0.240656,0.038724,0.053156
5526000,F,0.634570,0.187500,0.598323,0.184329,-0.036247,-0.003171
5529600,F,0.634570,0.187500,0.619568,0.144193,-0.015002,-0.043307
5533200,F,0.634570,0.187500,0.549566,0.136627,-0.085004,-0.050873
5536800,F,0.634570,0.187500,0.526438,0.160120,-0.108132,-0.027380
5540400,F,0.634570,0.187500,0.601883,0.149334,-0.032687,-0.038166
5544000,F,0.634570,0.187500,0.586046,0.158538,-0.048524,-0.028962
5547600,F,0.634570,0.187500,0.599380,0.106655,-0.035190,-0.080845
5551200,F,0.634570,0.187500,0.622715,0.122020,-0.011855,-0.065480
5554800,F,0.634570,0.187500,0.641968,0.157022,0.007398,-0.030478
5558400,F,0.634570,0.187500,0.666708,0.140694,0.032138,-0.046806
5562000,F,0.634570,0.187500,0.664764,0.123258,0.030194,-0.064242
5565600,V,0.283590,0.187500,0.274941,0.148641,-0.008649,-0.038859
5569200,D,0.183310,0.187500,0.126830,0.106830,-0.056480,-0.074687
5572800,D,0.183310,0.187500,0.137691,0.109911,-0.045619,-0.077589
5576400,D,0.183310,0.187500,0.159454,0.106045,-0.023856,-0.081455
5580000,V,0.283590,0.187500,0.226143,0.134577,-0.057447,-0.052923
5583600,F,0.634570,0.187500,0.568422,0.151430,-0.066148,-0.036070
5587200,F,0.634570,0.187500,0.549776,0.175767,-0.084794,-0.011733
5590800,S,1.135970,0.187500,1.033922,0.172004,-0.102048,-0.015496
5594400,S,1.135970,0.187500,0.933654,0.144905,-0.202316,-0.042595
5598000,S,1.135970,0.187500,0.914495,0.178268,-0.221475,-0.009232
5601600,P,0.985550,0.187500,0.720472,0.147642,-0.265078,-0.039858
5605200,P,0.985550,0.187500,0.810330,0.146484,-0.175220,-0.041016
5608800,F,0.634570,0.187500,0.530716,0.160044,-0.103854,-0.027456
5612400,F,0.634570,0.187500,0.553322,0.153847,-0.081248,-0.033653
5616000,F,0.634570,0.187500,0.536446,0.130296,-0.098124,-0.057204
5619600,F,0.634570,0.187500,0.577457,0.151204,-0.057113,-0.036296
5623200,F,0.634570,0.187500,0.525053,0.123759,-0.109517,-0.063741
5626800,F,0.634570,0.187500,0.512630,0.190668,-0.121940,0.003168
5630400,F,0.634570,0.187500,0.490624,0.173937,-0.143946,-0.013563
5634000,F,0.634570,0.187500,0.453805,0.126343,-0.180765,-0.061157
5637600,F,0.634570,0.187500,0.408127,0.075743,-0.226443,-0.111757
5641200,F,0.634570,0.187500,0.450144,0.089190,-0.184426,-0.098310
5644800,F,0.634570,0.187500,0.516276,0.103403,-0.118294,-0.084097
5648400,F,0.634570,0.187500,0.438757,0.063503,-0.195813,-0.123997
5652000,V,0.283590,0.187500,0.094416,0.034653,-0.189174,-0.152847
5655600,D,0.183310,0.187500,0.050000,0.026842,-0.185259,-0.160658
5659200,D,0.183310,0.187500,0.050000,0.030000,-0.141766,-0.131399
5662800,D,0.183310,0.187500,0.074756,0.054756,-0.108554,-0.099522
5666400,V,0.283590,0.187500,0.151959,0.085311,-0.131631,-0.102189
5670000,F,0.634570,0.187500,0.490531,0.119976,-0.144039,-0.067524
5673600,F,0.634570,0.187500,0.506536,0.163049,-0.128034,-0.024451
5677200,S,1.135970,0.187500,1.126212,0.169634,-0.009758,-0.017866
5680800,S,1.135970,0.187500,0.949842,0.196537,-0.186128,0.009037
5684400,S,1.135970,0.187500,1.010068,0.184836,-0.125902,-0.002664
5688000,P,0.985550,0.187500,0.946934,0.211370,-0.038616,0.023870
5691600,P,0.985550,0.187500,0.926906,0.230331,-0.058644,0.042831
5695200,F,0.634570,0.187500,0.589473,0.190936,-0.045097,0.003436
5698800,F,0.634570,0.187500,0.575115,0.209458,-0.059455,0.021958
5702400,F,0.634570,0.187500,0.579864,0.192227,-0.054706,0.004727
5706000,F,0.634570,0.187500,0.491699,0.157821,-0.142871,-0.029679
5709600,F,0.634570,0.187500,0.405399,0.173522,-0.229171,-0.013978
5713200,F,0.634570,0.187500,0.489723,0.226884,-0.144847,0.039384
5716800,F,0.634570,0.187500,0.493407,0.238899,-0.141163,0.051399
5720400,F,0.634570,0.187500,0.519841,0.248648,-0.114729,0.061148
5724000,F,0.634570,0.187500,0.471005,0.261189,-0.163565,0.073689
5727600,F,0.634570,0.187500,0.429008,0.239903,-0.205562,0.052403
5731200,F,0.634570,0.187500,0.437077,0.189656,-0.197493,0.002156
5734800,F,0.634570,0.187500,0.428674,0.168119,-0.205896,-0.019381
5738400,V,0.283590,0.187500,0.129225,0.109225,-0.154365,-0.007904
5742000,D,0.183310,0.187500,0.070358,0.050358,-0.112952,-0.005021
5745600,D,0.183310,0.187500,0.117118,0.097118,-0.066192,-0.001215
5749200,D,0.183310,0.187500,0.107889,0.087889,-0.075421,-0.031448
5752800,V,0.283590,0.187500,0.250065,0.118808,-0.033525,-0.068692
5756400,F,0.634570,0.187500,0.569757,0.091020,-0.064813,-0.096480
5760000,F,0.634570,0.187500,0.550980,0.054521,-0.083590,-0.132979
5763600,S,1.135970,0.187500,1.129791,0.062377,-0.006179,-0.125123
5767200,S,1.135970,0.187500,1.234169,0.093109,0.098199,-0.094391
5770800,S,1.135970,0.187500,1.094095,0.101111,-0.041875,-0.086389
5774400,P,0.985550,0.187500,0.916050,0.099886,-0.069500,-0.087614
5778000,P,0.985550,0.187500,0.994126,0.134677,0.008576,-0.052823
5781600,F,0.634570,0.187500,0.647203,0.112173,0.012633,-0.075327
5785200,F,0.634570,0.187500,0.621422,0.050891,-0.013148,-0.136609
5788800,F,0.634570,0.187500,0.592928,0.108572,-0.041642,-0.078928
5792400,F,0.634570,0.187500,0.561766,0.095119,-0.072804,-0.092381
5796000,F,0.634570,0.187500,0.579755,0.099443,-0.054815,-0.088057
5799600,F,0.634570,0.187500,0.541034,0.088558,-0.093536,-0.098942
5803200,F,0.634570,0.187500,0.551663,0.112885,-0.082907,-0.074615
5806800,F,0.634570,0.187500,0.554146,0.151360,-0.080424,-0.036140
5810400,F,0.634570,0.187500,0.539282,0.163804,-0.095288,-0.023696
5814000,F,0.634570,0.187500,0.554718,0.134138,-0.079852,-0.053362
5817600,F,0.634570,0.187500,0.662204,0.133108,0.027634,-0.054392
5821200,F,0.634570,0.187500,0.574296,0.145055,-0.060274,-0.042445
5824800,V,0.283590,0.187500,0.235928,0.126232,-0.047662,-0.061268
5828400,D,0.183310,0.187500,0.096439,0.076439,-0.086871,-0.080244
5832000,D,0.183310,0.187500,0.090340,0.070340,-0.092970,-0.115811
5835600,D,0.183310,0.187500,0.080438,0.058689,-0.102872,-0.128811
5839200,V,0.283590,0.187500,0.185394,0.029134,-0.098196,-0.158366
5842800,F,0.634570,0.187500,0.565205,0.025599,-0.069365,-0.161901
5846400,F,0.634570,0.187500,0.556116,0.020000,-0.078454,-0.179783
5850000,S,1.135970,0.187500,1.153278,0.020000,0.017308,-0.177866
5853600,S,1.135970,0.187500,0.975863,0.063069,-0.160107,-0.124431
5857200,S,1.135970,0.187500,1.107158,0.102136,-0.028812,-0.085364
5860800,P,0.985550,0.187500,1.000039,0.162976,0.014489,-0.024524
5864400,P,0.985550,0.187500,1.057953,0.155984,0.072403,-0.031516
5868000,F,0.634570,0.187500,0.651906,0.166407,0.017336,-0.021093
5871600,F,0.634570,0.187500,0.603028,0.160214,-0.031542,-0.027286
5875200,F,0.634570,0.187500,0.591272,0.127913,-0.043298,-0.059587
5878800,F,0.634570,0.187500,0.614903,0.154249,-0.019667,-0.033251
5882400,F,0.634570,0.187500,0.638967,0.193001,0.004397,0.005501
5886000,F,0.634570,0.187500,0.689052,0.214598,0.054482,0.027098
5889600,F,0.634570,0.187500,0.575668,0.147998,-0.058902,-0.039502
5893200,F,0.634570,0.187500,0.639515,0.161183,0.004945,-0.026317
5896800,F,0.634570,0.187500,0.640112,0.162925,0.005542,-0.024575
5900400,F,0.634570,0.187500,0.649665,0.202177,0.015095,0.014677
5904000,F,0.634570,0.187500,0.582944,0.222717,-0.051626,0.035217
5907600,F,0.634570,0.187500,0.590812,0.217061,-0.043758,0.029561
5911200,V,0.283590,0.187500,0.145803,0.125803,-0.137787,-0.012793
5914800,D,0.183310,0.187500,0.066129,0.046129,-0.117181,-0.021317
5918400,D,0.183310,0.187500,0.050000,0.030000,-0.145713,-0.044357
5922000,D,0.183310,0.187500,0.073337,0.053337,-0.109973,-0.020426
5925600,V,0.283590,0.187500,0.207468,0.184441,-0.076122,-0.003059
5929200,F,0.634570,0.187500,0.581572,0.136339,-0.052998,-0.051161
5932800,F,0.634570,0.187500,0.565484,0.122590,-0.069086,-0.064910
5936400,S,1.135970,0.187500,1.048870,0.187552,-0.087100,0.000052
5940000,S,1.135970,0.187500,1.012039,0.209270,-0.123931,0.021770
5943600,S,1.135970,0.187500,1.106795,0.189856,-0.029175,0.002356
5947200,P,0.985550,0.187500,0.958749,0.184356,-0.026801,-0.003144
5950800,P,0.985550,0.187500,0.938223,0.178945,-0.047327,-0.008555
5954400,F,0.634570,0.187500,0.555352,0.176474,-0.079218,-0.011026
5958000,F,0.634570,0.187500,0.488822,0.191861,-0.145748,0.004361
5961600,F,0.634570,0.187500,0.542667,0.220256,-0.091903,0.032756
5965200,F,0.634570,0.187500,0.489540,0.239841,-0.145030,0.052341
5968800,F,0.634570,0.187500,0.517419,0.204901,-0.117151,0.017401
5972400,F,0.634570,0.187500,0.546120,0.230816,-0.088450,0.043316
5976000,F,0.634570,0.187500,0.635936,0.218419,0.001366,0.030919
5979600,F,0.634570,0.187500,0.575395,0.179950,-0.059175,-0.007550
5983200,F,0.634570,0.187500,0.571198,0.187720,-0.063372,0.000220
5986800,F,0.634570,0.187500,0.626150,0.153004,-0.008420,-0.034496
5990400,F,0.634570,0.187500,0.653797,0.140459,0.019227,-0.047041
5994000,F,0.634570,0.187500,0.602094,0.118630,-0.032476,-0.068870
5997600,V,0.283590,0.187500,0.249515,0.105356,-0.034075,-0.082144
6001200,D,0.183310,0.187500,0.144540,0.122138,-0.038770,-0.065362
6004800,D,0.183310,0.187500,0.173360,0.124043,-0.009950,-0.063457
6008400,D,0.183310,0.187500,0.172505,0.117998,-0.010805,-0.069502
6012000,V,0.283590,0.187500,0.250778,0.095028,-0.032812,-0.092472
6015600,F,0.634570,0.187500,0.561690,0.128593,-0.072880,-0.058907
6019200,F,0.634570,0.187500,0.582868,0.138163,-0.051702,-0.049337
6022800,S,1.135970,0.187500,1.137765,0.132124,0.001795,-0.055376
6026400,S,1.135970,0.187500,1.113982,0.153930,-0.021988,-0.033570
6030000,S,1.135970,0.187500,0.965645,0.129833,-0.170325,-0.057667
6033600,P,0.985550,0.187500,0.915181,0.152158,-0.070369,-0.035342
6037200,P,0.985550,0.187500,0.947942,0.233491,-0.037608,0.045991
6040800,F,0.634570,0.187500,0.538973,0.197118,-0.095597,0.009618
6044400,F,0.634570,0.187500,0.562284,0.198563,-0.072286,0.011063
6048000,F,0.634570,0.187500,0.509297,0.188941,-0.125273,0.001441
6051600,F,0.634570,0.187500,0.508070,0.209569,-0.126500,0.022069
6055200,F,0.634570,0.187500,0.479971,0.198460,-0.154599,0.010960
6058800,F,0.634570,0.187500,0.516391,0.178657,-0.118179,-0.008843
6062400,F,0.634570,0.187500,0.525252,0.176176,-0.109318,-0.011324
6066000,F,0.634570,0.187500,0.582298,0.176407,-0.052272,-0.011093
6069600,F,0.634570,0.187500,0.552817,0.149597,-0.081753,-0.037903
6073200,F,0.634570,0.187500,0.544934,0.143619,-0.089636,-0.043881
6076800,F,0.634570,0.187500,0.554427,0.117445,-0.080143,-0.070055
6080400,F,0.634570,0.187500,0.589420,0.086318,-0.045150,-0.101182
6084000,V,0.283590,0.187500,0.249925,0.130263,-0.033665,-0.057237
6087600,D,0.183310,0.187500,0.140087,0.120087,-0.043223,-0.031847
6091200,D,0.183310,0.187500,0.120093,0.100093,-0.063217,-0.022995
6094800,D,0.183310,0.187500,0.136580,0.116580,-0.046730,-0.005596
6098400,V,0.283590,0.187500,0.185471,0.149870,-0.098119,-0.037630
6102000,F,0.634570,0.187500,0.547105,0.105679,-0.087465,-0.081821
